(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553302913875 (Fri Mar 22 20:01:53 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553307109071 (Fri Mar 22 21:11:49 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553309840619 (Fri Mar 22 21:57:20 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553311089931 (Fri Mar 22 22:18:09 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553311151542 (Fri Mar 22 22:19:11 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553311193720 (Fri Mar 22 22:19:53 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553311398454 (Fri Mar 22 22:23:18 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553311909297 (Fri Mar 22 22:31:49 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553312624743 (Fri Mar 22 22:43:44 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553312717163 (Fri Mar 22 22:45:17 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553312727889 (Fri Mar 22 22:45:27 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553312767781 (Fri Mar 22 22:46:07 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553317147089 (Fri Mar 22 23:59:07 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553317267242 (Sat Mar 23 00:01:07 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=2, 0 diagonal iter., randomSeed=1553317289528 (Sat Mar 23 00:01:29 CDT 2019)
